label,content,hash
0,"commit bbba1c376b8b1ba5171bd14eb6bf212fa1173ddb
Author: Vladimir Sementsov-Ogievskiy <vsementsov@virtuozzo.com>
Date:   Thu Jun 10 13:07:33 2021 +0300

    block/nbd: fix how state is cleared on nbd_open() failure paths
    
    We have two ""return error"" paths in nbd_open() after
    nbd_process_options(). Actually we should call nbd_clear_bdrvstate()
    on these paths. Interesting that nbd_process_options() calls
    nbd_clear_bdrvstate() by itself.
    
    Let's fix leaks and refactor things to be more obvious:
    
    - intialize yank at top of nbd_open()
    - move yank cleanup to nbd_clear_bdrvstate()
    - refactor nbd_open() so that all failure paths except for
      yank-register goes through nbd_clear_bdrvstate()
    
    Signed-off-by: Vladimir Sementsov-Ogievskiy <vsementsov@virtuozzo.com>
    Reviewed-by: Roman Kagan <rvkagan@yandex-team.ru>
    Reviewed-by: Eric Blake <eblake@redhat.com>
    Message-Id: <20210610100802.5888-4-vsementsov@virtuozzo.com>
    Signed-off-by: Eric Blake <eblake@redhat.com>",bbba1c376b
0,"commit 3687ad49038e13103f7382316e16dff79abddf95
Author: Roman Kagan <rvkagan@yandex-team.ru>
Date:   Thu Jun 10 13:07:32 2021 +0300

    block/nbd: fix channel object leak
    
    nbd_free_connect_thread leaks the channel object if it hasn't been
    stolen.
    
    Unref it and fix the leak.
    
    Signed-off-by: Roman Kagan <rvkagan@yandex-team.ru>
    Reviewed-by: Eric Blake <eblake@redhat.com>
    Message-Id: <20210610100802.5888-3-vsementsov@virtuozzo.com>
    Signed-off-by: Eric Blake <eblake@redhat.com>",3687ad4903
0,"commit 035d1ef26565f8f8eae058c37f5731a9ae304b96
Author: Chenyi Qiang <chenyi.qiang@intel.com>
Date:   Fri May 21 12:38:20 2021 +0800

    i386: Add ratelimit for bus locks acquired in guest
    
    A bus lock is acquired through either split locked access to writeback
    (WB) memory or any locked access to non-WB memory. It is typically >1000
    cycles slower than an atomic operation within a cache and can also
    disrupts performance on other cores.
    
    Virtual Machines can exploit bus locks to degrade the performance of
    system. To address this kind of performance DOS attack coming from the
    VMs, bus lock VM exit is introduced in KVM and it can report the bus
    locks detected in guest. If enabled in KVM, it would exit to the
    userspace to let the user enforce throttling policies once bus locks
    acquired in VMs.
    
    The availability of bus lock VM exit can be detected through the
    KVM_CAP_X86_BUS_LOCK_EXIT. The returned bitmap contains the potential
    policies supported by KVM. The field KVM_BUS_LOCK_DETECTION_EXIT in
    bitmap is the only supported strategy at present. It indicates that KVM
    will exit to userspace to handle the bus locks.
    
    This patch adds a ratelimit on the bus locks acquired in guest as a
    mitigation policy.
    
    Introduce a new field ""bus_lock_ratelimit"" to record the limited speed
    of bus locks in the target VM. The user can specify it through the
    ""bus-lock-ratelimit"" as a machine property. In current implementation,
    the default value of the speed is 0 per second, which means no
    restrictions on the bus locks.
    
    As for ratelimit on detected bus locks, simply set the ratelimit
    interval to 1s and restrict the quota of bus lock occurence to the value
    of ""bus_lock_ratelimit"". A potential alternative is to introduce the
    time slice as a property which can help the user achieve more precise
    control.
    
    The detail of bus lock VM exit can be found in spec:
    https://software.intel.com/content/www/us/en/develop/download/intel-architecture-instruction-set-extensions-programming-reference.html
    
    Signed-off-by: Chenyi Qiang <chenyi.qiang@intel.com>
    Message-Id: <20210521043820.29678-1-chenyi.qiang@intel.com>
    Signed-off-by: Eduardo Habkost <ehabkost@redhat.com>",035d1ef265
0,"commit a2cd86a94a881b38a7d8bb67c61920ab3b23e82d
Author: Philippe Mathieu-Daudé <f4bug@amsat.org>
Date:   Wed Jun 16 12:43:49 2021 +0200

    hw/audio/sb16: Avoid assertion by restricting I/O sampling rate range
    
    While the SB16 seems to work up to 48000 Hz, the ""Sound Blaster Series
    Hardware Programming Guide"" limit the sampling range from 4000 Hz to
    44100 Hz (Section 3-9, 3-10: Digitized Sound I/O Programming, tables
    3-2 and 3-3).
    
    Later, section 6-15 (DSP Commands) is more specific regarding the 41h /
    42h registers (Set digitized sound output sampling rate):
    
      Valid sampling rates range from 5000 to 45000 Hz inclusive.
    
    There is no comment regarding error handling if the register is filled
    with an out-of-range value.  (See also section 3-28 ""8-bit or 16-bit
    Auto-initialize Transfer""). Assume limits are enforced in hardware.
    
    This fixes triggering an assertion in audio_calloc():
    
      #1 abort
      #2 audio_bug audio/audio.c:119:9
      #3 audio_calloc audio/audio.c:154:9
      #4 audio_pcm_sw_alloc_resources_out audio/audio_template.h:116:15
      #5 audio_pcm_sw_init_out audio/audio_template.h:175:11
      #6 audio_pcm_create_voice_pair_out audio/audio_template.h:410:9
      #7 AUD_open_out audio/audio_template.h:503:14
      #8 continue_dma8 hw/audio/sb16.c:216:20
      #9 dma_cmd8 hw/audio/sb16.c:276:5
      #10 command hw/audio/sb16.c:0
      #11 dsp_write hw/audio/sb16.c:949:13
      #12 portio_write softmmu/ioport.c:205:13
      #13 memory_region_write_accessor softmmu/memory.c:491:5
      #14 access_with_adjusted_size softmmu/memory.c:552:18
      #15 memory_region_dispatch_write softmmu/memory.c:0:13
      #16 flatview_write_continue softmmu/physmem.c:2759:23
      #17 flatview_write softmmu/physmem.c:2799:14
      #18 address_space_write softmmu/physmem.c:2891:18
      #19 cpu_outw softmmu/ioport.c:70:5
    
    [*] http://www.baudline.com/solutions/full_duplex/sb16_pci/index.html
    
    OSS-Fuzz Report: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29174
    
    Fixes: 85571bc7415 (""audio merge (malc)"")
    Buglink: https://bugs.launchpad.net/bugs/1910603
    Tested-by: Qiang Liu <cyruscyliu@gmail.com>
    Reviewed-by: Qiang Liu <cyruscyliu@gmail.com>
    Signed-off-by: Philippe Mathieu-Daudé <f4bug@amsat.org>
    Message-Id: <20210616104349.2398060-1-f4bug@amsat.org>
    Signed-off-by: Gerd Hoffmann <kraxel@redhat.com>",a2cd86a94a
0,"commit 375256a8460ae7310b053b52fe579c8832e73d10
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Mon Jun 14 16:09:13 2021 +0100

    target/arm: Handle VPR semantics in existing code
    
    When MVE is supported, the VPR register has a place on the exception
    stack frame in a previously reserved slot just above the FPSCR.
    It must also be zeroed in various situations when we invalidate
    FPU context.
    
    Update the code which handles the stack frames (exception entry and
    exit code, VLLDM, and VLSTM) to save/restore VPR.
    
    Update code which invalidates FP registers (mostly also exception
    entry and exit code, but also VSCCLRM and the code in
    full_vfp_access_check() that corresponds to the ExecuteFPCheck()
    pseudocode) to zero VPR.
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>
    Reviewed-by: Richard Henderson <richard.henderson@linaro.org>
    Message-id: 20210614151007.4545-4-peter.maydell@linaro.org",375256a846
0,"commit d3327a38cda104dd292105b6b9d140f2158209f9
Author: Richard Henderson <richard.henderson@linaro.org>
Date:   Sat Jun 12 12:57:07 2021 -0700

    target/arm: Fix mte page crossing test
    
    The test was off-by-one, because tag_last points to the
    last byte of the tag to check, thus tag_last - prev_page
    will equal TARGET_PAGE_SIZE when we use the first byte
    of the next page.
    
    Resolves: https://gitlab.com/qemu-project/qemu/-/issues/403
    Reported-by: Peter Collingbourne <pcc@google.com>
    Signed-off-by: Richard Henderson <richard.henderson@linaro.org>
    Message-id: 20210612195707.840217-1-richard.henderson@linaro.org
    Reviewed-by: Peter Maydell <peter.maydell@linaro.org>
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>",d3327a38cd
0,"commit e3897b75fd2ac8c4bfda95d60309cb6414da8000
Merge: 1dd259ae24 4fa7b4cc50
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Wed Jun 16 14:32:43 2021 +0100

    Merge remote-tracking branch 'remotes/kraxel/tags/vga-20210615-pull-request' into staging
    
    vga: fixes for stdvga, vhost-user-gpu and virtio-gpu.
    
    # gpg: Signature made Tue 15 Jun 2021 18:40:11 BST
    # gpg:                using RSA key A0328CFFB93A17A79901FE7D4CB6D8EED3E87138
    # gpg: Good signature from ""Gerd Hoffmann (work) <kraxel@redhat.com>"" [full]
    # gpg:                 aka ""Gerd Hoffmann <gerd@kraxel.org>"" [full]
    # gpg:                 aka ""Gerd Hoffmann (private) <kraxel@gmail.com>"" [full]
    # Primary key fingerprint: A032 8CFF B93A 17A7 9901  FE7D 4CB6 D8EE D3E8 7138
    
    * remotes/kraxel/tags/vga-20210615-pull-request:
      virtio-gpu: move scanout_id sanity check
      vhost-user-gpu: reorder free calls.
      vga: Allow writing VBE_DISPI_ID5 to ID register
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>",e3897b75fd
0,"commit 498df2a7470e09d6cb0204f45eeb30d7ae796465
Author: Lara Lazier <laramglazier@gmail.com>
Date:   Wed Jun 16 14:39:06 2021 +0200

    target/i386: Added consistency checks for CR0
    
    The combination of unset CD and set NW bit in CR0 is illegal.
    CR0[63:32] are also reserved and need to be zero.
    (AMD64 Architecture Programmer's Manual, V2, 15.5)
    
    Signed-off-by: Lara Lazier <laramglazier@gmail.com>
    Message-Id: <20210616123907.17765-4-laramglazier@gmail.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",498df2a747
0,"commit 9181fb7043edcf096e0ae426cc3fb6f669c7fcb5
Author: David Hildenbrand <david@redhat.com>
Date:   Mon May 10 13:43:23 2021 +0200

    hostmem: Wire up RAM_NORESERVE via ""reserve"" property
    
    Let's provide a way to control the use of RAM_NORESERVE via memory
    backends using the ""reserve"" property which defaults to true (old
    behavior).
    
    Only Linux currently supports clearing the flag (and support is checked at
    runtime, depending on the setting of ""/proc/sys/vm/overcommit_memory"").
    Windows and other POSIX systems will bail out with ""reserve=false"".
    
    The target use case is virtio-mem, which dynamically exposes memory
    inside a large, sparse memory area to the VM. This essentially allows
    avoiding to set ""/proc/sys/vm/overcommit_memory == 0"") when using
    virtio-mem and also supporting hugetlbfs in the future.
    
    As really only Linux implements RAM_NORESERVE right now, let's expose
    the property only with CONFIG_LINUX. Setting the property to ""false""
    will then only fail in corner cases -- for example on very old kernels
    or when memory overcommit was completely disabled by the admin.
    
    Reviewed-by: Peter Xu <peterx@redhat.com>
    Reviewed-by: Eduardo Habkost <ehabkost@redhat.com>
    Reviewed-by: Markus Armbruster <armbru@redhat.com>
    Acked-by: Eduardo Habkost <ehabkost@redhat.com> for memory backend and machine core
    Cc: Markus Armbruster <armbru@redhat.com>
    Cc: Eric Blake <eblake@redhat.com>
    Cc: Igor Mammedov <imammedo@redhat.com>
    Signed-off-by: David Hildenbrand <david@redhat.com>
    Message-Id: <20210510114328.21835-11-david@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",9181fb7043
0,"commit adad0b3ae8446acef0670efaa1e835ba37fca4bc
Author: David Hildenbrand <david@redhat.com>
Date:   Mon May 10 13:43:14 2021 +0200

    util/mmap-alloc: Factor out calculation of the pagesize for the guard page
    
    Let's factor out calculating the size of the guard page and rename the
    variable to make it clearer that this pagesize only applies to the
    guard page.
    
    Reviewed-by: Peter Xu <peterx@redhat.com>
    Acked-by: Murilo Opsfelder Araujo <muriloo@linux.ibm.com>
    Acked-by: Eduardo Habkost <ehabkost@redhat.com> for memory backend and machine core
    Cc: Igor Kotrasinski <i.kotrasinsk@partner.samsung.com>
    Signed-off-by: David Hildenbrand <david@redhat.com>
    Message-Id: <20210510114328.21835-2-david@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",adad0b3ae8
0,"commit cdfa56c551bb48f286cfe1f2daa1083d333ee45d
Author: David Hildenbrand <david@redhat.com>
Date:   Tue Apr 6 10:01:25 2021 +0200

    softmmu/physmem: Fix ram_block_discard_range() to handle shared anonymous memory
    
    We can create shared anonymous memory via
        ""-object memory-backend-ram,share=on,...""
    which is, for example, required by PVRDMA for mremap() to work.
    
    Shared anonymous memory is weird, though. Instead of MADV_DONTNEED, we
    have to use MADV_REMOVE: MADV_DONTNEED will only remove / zap all
    relevant page table entries of the current process, the backend storage
    will not get removed, resulting in no reduced memory consumption and
    a repopulation of previous content on next access.
    
    Shared anonymous memory is internally really just shmem, but without a
    fd exposed. As we cannot use fallocate() without the fd to discard the
    backing storage, MADV_REMOVE gets the same job done without a fd as
    documented in ""man 2 madvise"". Removing backing storage implicitly
    invalidates all page table entries with relevant mappings - an additional
    MADV_DONTNEED is not required.
    
    Fixes: 06329ccecfa0 (""mem: add share parameter to memory-backend-ram"")
    Reviewed-by: Peter Xu <peterx@redhat.com>
    Reviewed-by: Dr. David Alan Gilbert <dgilbert@redhat.com>
    Signed-off-by: David Hildenbrand <david@redhat.com>
    Message-Id: <20210406080126.24010-3-david@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",cdfa56c551
0,"commit a25c84c7e0ac00c026afa28fbbfa044e12fe0b1a
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Mon Jun 14 17:12:43 2021 +0100

    hw/intc/armv7m_nvic: Remove stale comment
    
    In commit da6d674e509f0939b we split the NVIC code out from the GIC.
    This allowed us to specify the NVIC's default value for the num-irq
    property (64) in the usual way in its property list, and we deleted
    the previous hack where we updated the value in the state struct in
    the instance init function.  Remove a stale comment about that hack
    which we forgot to delete at that time.
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>
    Reviewed-by: Philippe Mathieu-Daudé <f4bug@amsat.org>
    Reviewed-by: Richard Henderson <richard.henderson@linaro.org>
    Message-id: 20210614161243.14211-1-peter.maydell@linaro.org",a25c84c7e0
0,"commit 0bcd5a18940e1c1e3350b93cfadcdc6b58ca1c0e
Author: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
Date:   Sun Jun 13 11:26:14 2021 +0100

    esp: fix migration version check in esp_is_version_5()
    
    Commit 4e78f3bf35 ""esp: defer command completion interrupt on incoming data
    transfers"" added a version check for use with VMSTATE_*_TEST macros to allow
    migration from older QEMU versions. Unfortunately the version check fails to
    work in its current form since if the VMStateDescription version_id is
    incremented, the test returns false and so the fields are not included in the
    outgoing migration stream.
    
    Change the version check to use >= rather == to ensure that migration works
    correctly when the ESPState VMStateDescription has version_id > 5.
    
    Signed-off-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Fixes: 4e78f3bf35 (""esp: defer command completion interrupt on incoming data transfers"")
    Message-Id: <20210613102614.5438-1-mark.cave-ayland@ilande.co.uk>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",0bcd5a1894
0,"commit 35579b523cf8f441da12f968ce5dcf6ae0bfbfea
Author: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
Date:   Wed May 19 11:08:02 2021 +0100

    esp: revert 75ef849696 ""esp: correctly fill bus id with requested lun""
    
    This commit from nearly 10 years ago is now broken due to the improvements
    in esp emulation (or perhaps was never correct).  It shows up as a bug
    in detecting the CDROM drive under MacOS. The error is caused by the
    MacOS CDROM driver sending this CDB with an ""S without ATN"" command and
    without DMA:
    
        0x12 0x00 0x00 0x00 0x05 0x00 (INQUIRY)
    
    This is a valid INQUIRY command, however with this logic present the 3rd
    byte (0x0) is copied over the 1st byte (0x12) which silently converts the
    INQUIRY command to a TEST UNIT READY command before passing it to the
    QEMU SCSI layer.  Since the TEST UNIT READY command has a zero length
    response the MacOS CDROM driver never receives a response and assumes
    the CDROM is not present.
    
    The logic was to ignore the IDENTIFY byte and copy the LUN over from
    the CDB, which did store the LUN in bits 5-7 of the second byte in
    olden times.  This however is all obsolete, so just drop the code.
    
    Signed-off-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Message-Id: <20210519100803.10293-5-mark.cave-ayland@ilande.co.uk>
    [Tweaked commit message. - Paolo]
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",35579b523c
0,"commit af947a3d853a235943681a00f07f3081f5143cc3
Author: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
Date:   Tue May 18 22:25:11 2021 +0100

    esp: only set ESP_RSEQ at the start of the select sequence
    
    When processing a command to select a target and send a CDB, the ESP device
    maintains a sequence step register so that if an error occurs the host can
    determine which part of the selection/CDB submission sequence failed.
    
    The old Linux 2.6 driver is really pedantic here: it checks the sequence step
    register even if a command succeeds and complains loudly on the console if the
    sequence step register doesn't match the expected bus phase and interrupt flags.
    
    This reason this mismatch occurs is because the ESP emulation currently doesn't
    update the bus phase until the next TI (Transfer Information) command and so the
    cleared sequence step register is considered invalid for the stale bus phase.
    
    Normally this isn't an issue as the host only checks the sequence step register
    if an error occurs but the old Linux 2.6 driver does this in several places
    causing a large stream of ""esp0: STEP_ASEL for tgt 0"" messages to appear on the
    console during the boot process.
    
    Fix this by not clearing the sequence step register when reading the interrupt
    register and clearing the DMA status, so the guest sees a valid sequence step
    and bus phase combination at the end of the command phase. No other change is
    required since the sequence step register is correctly updated throughout the
    selection/CDB submission sequence once one of the select commands is issued.
    
    Signed-off-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Fixes: 1b9e48a5bd (""esp: implement non-DMA transfers in PDMA mode"")
    Message-Id: <20210518212511.21688-3-mark.cave-ayland@ilande.co.uk>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",af947a3d85
0,"commit cf1a7a9b3721544aaa3e43d111eb383c30d71a62
Author: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
Date:   Tue May 18 22:25:10 2021 +0100

    esp: only assert INTR_DC interrupt flag if selection fails
    
    The datasheet sequence tables confirm that when a target selection fails, only
    the INTR_DC interrupt flag should be asserted.
    
    Signed-off-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>
    Fixes: cf47a41e05 (""esp: latch individual bits in ESP_RINTR register"")
    Message-Id: <20210518212511.21688-2-mark.cave-ayland@ilande.co.uk>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",cf1a7a9b37
0,"commit 6e1da3d305499d3907f3c7f6638243e2e09b5085
Author: Peng Liang <liangpeng10@huawei.com>
Date:   Thu Jun 10 21:17:29 2021 +0800

    runstate: Initialize Error * to NULL
    
    Based on the description of error_setg(), the local variable err in
    qemu_init_subsystems() should be initialized to NULL.
    
    Fixes: efd7ab22fb (""vl: extract qemu_init_subsystems"")
    Cc: qemu-stable@nongnu.org
    Signed-off-by: Peng Liang <liangpeng10@huawei.com>
    Message-Id: <20210610131729.3906565-1-liangpeng10@huawei.com>
    Reviewed-by: Daniel P. Berrangé <berrange@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",6e1da3d305
0,"commit 06b80795ee25d23e69747b2cb435003c6db2a6ab
Author: Maxim Levitsky <mlevitsk@redhat.com>
Date:   Thu Dec 17 18:56:12 2020 +0200

    block/scsi: correctly emulate the VPD block limits page
    
    When the device doesn't support the VPD block limits page, we emulate it even
    for SCSI passthrough.
    
    As a part of the emulation we need to add it to the 'Supported VPD Pages'
    
    The code that does this adds it to the page, but it doesn't increase the length
    of the data to be copied to the guest, thus the guest never sees the VPD block
    limits page as supported.
    
    Bump the transfer size by 1 in this case.
    
    Signed-off-by: Maxim Levitsky <mlevitsk@redhat.com>
    Reviewed-by: Max Reitz <mreitz@redhat.com>
    Message-Id: <20201217165612.942849-6-mlevitsk@redhat.com>
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",06b80795ee
0,"commit e7d85d955a7a3405934a104f35228aae1d338a6d
Author: Paolo Bonzini <pbonzini@redhat.com>
Date:   Wed Jun 9 14:34:35 2021 +0200

    qemu-config: use qemu_opts_from_qdict
    
    Using qemu_opts_absorb_qdict, and then checking for any leftover options,
    is redundant because there is already a function that does the same,
    qemu_opts_from_qdict.  qemu_opts_from_qdict consumes the whole dictionary
    and therefore can just return an error message if an option fails to validate.
    
    This also fixes a bug, because the ""id"" entry was retrieved in
    qemu_config_do_parse and then left there by qemu_opts_absorb_qdict.
    As a result, it was reported as an unrecognized option.
    
    Reported-by: Markus Armbruster <armbru@redhat.com>
    Reviewed-by: Markus Armbruster <armbru@redhat.com>
    Fixes: 3770141139 (""qemu-config: parse configuration files to a QDict"")
    Cc: qemu-stable@nongnu.org
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",e7d85d955a
0,"commit 38f71349c7c4969bc14da4da1c70b8cc4078d596
Author: Zhenzhong Duan <zhenzhong.duan@intel.com>
Date:   Thu Jun 10 16:47:41 2021 +0800

    vl: Fix an assert failure in error path
    
    Based on the description of error_setg(), the local variable err in
    qemu_maybe_daemonize() should be initialized to NULL.
    
    Without fix, the uninitialized *errp triggers assert failure which
    doesn't show much valuable information.
    
    Before the fix:
    qemu-system-x86_64: ../util/error.c:59: error_setv: Assertion `*errp == NULL' failed.
    
    After fix:
    qemu-system-x86_64: cannot create PID file: Cannot open pid file: Permission denied
    
    Signed-off-by: Zhenzhong Duan <zhenzhong.duan@intel.com>
    Message-Id: <20210610084741.456260-1-zhenzhong.duan@intel.com>
    Cc: qemu-stable@nongnu.org
    Fixes: 0546c0609c (""vl: split various early command line options to a separate function"", 2020-12-10)
    Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>",38f71349c7
0,"commit 4fa7b4cc500e1fbd8c11e65548b7713db81e75ff
Author: Gerd Hoffmann <kraxel@redhat.com>
Date:   Fri Jun 4 09:50:29 2021 +0200

    virtio-gpu: move scanout_id sanity check
    
    Checking scanout_id in virtio_gpu_do_set_scanout() is too late, for the
    ""resource_id == 0"" case (aka disable scanout) the scanout_id is used
    unchecked.  Move the check into the callers to fix that.
    
    Fixes: e64d4b6a9bc3 (""virtio-gpu: Refactor virtio_gpu_set_scanout"")
    Fixes: 32db3c63ae11 (""virtio-gpu: Add virtio_gpu_set_scanout_blob"")
    Resolves: https://gitlab.com/qemu-project/qemu/-/issues/383
    Reported-by: Alexander Bulekov <alxndr@bu.edu>
    Signed-off-by: Gerd Hoffmann <kraxel@redhat.com>
    Reviewed-by: Vivek Kasireddy <vivek.kasireddy@intel.com>
    Reviewed-by: Li Qiang <liq3ea@gmail.com>
    Message-Id: <20210604075029.1201478-1-kraxel@redhat.com>",4fa7b4cc50
0,"commit 25b2ef2e8ee23109b0c3ce9ea71330bf8a7d12bd
Author: Gerd Hoffmann <kraxel@redhat.com>
Date:   Fri Jun 4 12:37:14 2021 +0200

    vhost-user-gpu: reorder free calls.
    
    Free in correct order to avoid use-after-free.
    
    Resolves: CID 1453812
    Signed-off-by: Gerd Hoffmann <kraxel@redhat.com>
    Reviewed-by: Marc-André Lureau <marcandre.lureau@redhat.com>
    Reviewed-by: Li Qiang <liq3ea@gmail.com>
    Reviewed-by: Philippe Mathieu-Daudé <philmd@redhat.com>
    Message-Id: <20210604103714.1237414-1-kraxel@redhat.com>",25b2ef2e8e
0,"commit 1ea06abceec61b6f3ab33dadb0510b6e09fb61e2
Merge: fbe7919ece 970bc16f60
Author: Peter Maydell <peter.maydell@linaro.org>
Date:   Mon Jun 14 15:59:13 2021 +0100

    Merge remote-tracking branch 'remotes/berrange-gitlab/tags/misc-fixes-pull-request' into staging
    
    Merge misc patches
    
    # gpg: Signature made Mon 14 Jun 2021 15:14:48 BST
    # gpg:                using RSA key DAF3A6FDB26B62912D0E8E3FBE86EBB415104FDF
    # gpg: Good signature from ""Daniel P. Berrange <dan@berrange.com>"" [full]
    # gpg:                 aka ""Daniel P. Berrange <berrange@redhat.com>"" [full]
    # Primary key fingerprint: DAF3 A6FD B26B 6291 2D0E  8E3F BE86 EBB4 1510 4FDF
    
    * remotes/berrange-gitlab/tags/misc-fixes-pull-request:
      usb/dev-mtp: use GDateTime for formatting timestamp for objects
      block: use GDateTime for formatting timestamp when dumping snapshot info
      migration: use GDateTime for formatting timestamp in snapshot names
      block: remove duplicate trace.h include
      block: add trace point when fdatasync fails
      block: preserve errno from fdatasync failures
      softmmu: add trace point when bdrv_flush_all fails
      migration: add trace point when vm_stop_force_state fails
      sasl: remove comment about obsolete kerberos versions
      docs: recommend SCRAM-SHA-256 SASL mech instead of SHA-1 variant
      docs: document usage of the authorization framework
      docs: document how to pass secret data to QEMU
      docs: add table of contents to QAPI references
    
    Signed-off-by: Peter Maydell <peter.maydell@linaro.org>",1ea06abcee
0,"commit 60ff2ae2a21ddc11cc7284194a3013ff864ac03c
Author: Daniel P. Berrangé <berrange@redhat.com>
Date:   Thu Apr 15 14:28:16 2021 +0100

    block: add trace point when fdatasync fails
    
    A flush failure is a critical failure scenario for some operations.
    For example, it will prevent migration from completing, as it will
    make vm_stop() report an error. Thus it is important to have a
    trace point present for debugging.
    
    Reviewed-by: Connor Kuehl <ckuehl@redhat.com>
    Reviewed-by: Dr. David Alan Gilbert <dgilbert@redhat.com>
    Signed-off-by: Daniel P. Berrangé <berrange@redhat.com>",60ff2ae2a2
0,"commit c7ddc8821d88d958bb6d4ef1279ec3609b17ffda
Author: Daniel P. Berrangé <berrange@redhat.com>
Date:   Thu Apr 15 14:28:16 2021 +0100

    block: preserve errno from fdatasync failures
    
    When fdatasync() fails on a file backend we set a flag that
    short-circuits any future attempts to call fdatasync(). The
    first failure returns the true errno, but the later short-
    circuited calls return a generic EIO. The latter is unhelpful
    because fdatasync() can return a variety of errnos, including
    EACCESS.
    
    Reviewed-by: Connor Kuehl <ckuehl@redhat.com>
    Signed-off-by: Daniel P. Berrangé <berrange@redhat.com>",c7ddc8821d
0,"commit 8af3f5c6d66ac203000c2d8ebebd3b751f575008
Author: Daniel P. Berrangé <berrange@redhat.com>
Date:   Thu Apr 15 14:33:51 2021 +0100

    softmmu: add trace point when bdrv_flush_all fails
    
    The VM stop process has to flush outstanding I/O and this is a critical
    failure scenario that is hard to diagnose. Add a probe point that
    records the flush return code.
    
    Reviewed-by: Connor Kuehl <ckuehl@redhat.com>
    Reviewed-by: Dr. David Alan Gilbert <dgilbert@redhat.com>
    Signed-off-by: Daniel P. Berrangé <berrange@redhat.com>",8af3f5c6d6
0,"commit 626ff6515d41854dc8a880849ae2744c20a70ba7
Author: Daniel P. Berrangé <berrange@redhat.com>
Date:   Thu Apr 15 14:33:51 2021 +0100

    migration: add trace point when vm_stop_force_state fails
    
    This is a critical failure scenario for migration that is hard to
    diagnose from existing probes. Most likely it is caused by an error
    from bdrv_flush(), but we're not logging the errno anywhere, hence
    this new probe.
    
    Reviewed-by: Connor Kuehl <ckuehl@redhat.com>
    Reviewed-by: Dr. David Alan Gilbert <dgilbert@redhat.com>
    Signed-off-by: Daniel P. Berrangé <berrange@redhat.com>",626ff6515d
0,"commit e2bf32dfabbfe6aabde4a0400b25b768b4481785
Author: Daniel P. Berrangé <berrange@redhat.com>
Date:   Thu Mar 4 18:14:26 2021 +0000

    docs: recommend SCRAM-SHA-256 SASL mech instead of SHA-1 variant
    
    The SHA-256 variant better meats modern security expectations.
    Also warn that the password file is storing entries in clear
    text.
    
    Reviewed-by: Marc-André Lureau <marcandre.lureau@redhat.com>
    Signed-off-by: Daniel P. Berrangé <berrange@redhat.com>",e2bf32dfab
